pop1,pop2
1967.3539956121676,2499.1318876435503
2014.1213767035076,2480.012604048423
1997.5258657984277,2501.304974723379
2005.6457274006773,2500.65143107937
2004.8069578395086,2499.3752344535887
1990.9225834648594,2511.9301982400007
1975.7552930380778,2517.0276766411735
2003.9343396286172,2511.9410116192744
2002.317518046819,2473.950245809426
1992.0691182851026,2482.6727766482377
2005.8322356872347,2496.1264278695667
1993.234479552213,2510.5594813285315
1977.598962458064,2494.557483955532
1999.0822665773765,2509.495218574603
2010.9956407104605,2511.82477714755
1993.931698569652,2487.26196964868
1999.9933327143417,2484.517493384153
2002.1649814570426,2475.5545983788397
1980.8550225147121,2509.9979976612585
1998.9946085644337,2497.020266830653
1983.6446922486023,2499.2280169548835
2015.135833707952,2496.6033458213246
2008.8229530772992,2525.696139614475
1982.86348340017,2501.3511195622555
1983.5520665882227,2492.9469900033364
1997.0630280589078,2489.5370178516278
2013.6872893196405,2508.7970442700334
2001.2908811275177,2495.5309623411113
2017.877530394741,2529.252066216856
1970.1944864310483,2535.31226626779
2003.6473516888743,2496.2123365479724
1986.428876718283,2488.135367192397
2006.4713473869065,2506.97649672156
1978.0301966482255,2530.5651723799415
2003.6225794959687,2498.902102825615
2015.0275869618986,2471.5132582055667
2009.0647508961604,2497.0043688688165
1993.0259912728536,2481.0256335869285
1983.9109532907714,2524.546905019514
2006.2516430785604,2469.63556938719
2022.5263566898852,2496.758230067349
2016.1873119017935,2504.183867668643
2013.3916063055458,2502.4085194804666
2007.4189172289869,2506.602234200678
2016.1411148314412,2530.3177642267588
2014.9155143229107,2513.461756463411
1988.2768872760657,2514.1441000501063
1975.4759840400168,2519.9056120110963
2005.525078128148,2481.8760791016075
1984.2255370293474,2501.158121530148
2011.6786889193734,2484.566705841773
1985.823731519659,2518.7196538385724
2012.634565262446,2480.739446651576
2014.5438336929253,2504.198273773182
1997.134318935603,2522.913418054969
2006.2617989038813,2476.3866559894277
2010.2655023058514,2490.048971232619
1991.446391621703,2479.527519611174
1991.4706692471525,2490.964029277425
1990.647074350777,2478.7113806113543
1982.9723505735933,2502.8249154324985
1976.6567316275246,2508.810295309825
1984.8047983650556,2503.140287147664
2009.9814271461196,2501.7317398353707
2003.1369041048868,2501.8270789246094
2027.198134010464,2491.535419000331
1985.5594735037973,2536.137649962591
1987.8429270565382,2479.541396501249
1996.0612415296246,2457.4160670079823
2012.8961688520822,2510.3761225027347
2001.0127945806935,2497.498257827934
2002.5169697696942,2523.638722284932
2008.618349324885,2516.206331134768
1991.9082499643737,2534.6815604164335
1997.440139573769,2473.611839640007
2003.334091069681,2475.6024471893543
2009.1297236782077,2493.479147785596
2012.37691813728,2491.704087453591
1990.2161248393995,2477.672846719582
1994.587324909759,2497.910485826677
2006.744280529859,2499.9119782872326
1984.5862524150373,2521.465500482168
2005.1107576268957,2504.065760639934
2011.0412524976546,2494.0227349741535
1993.470693505959,2488.4079468854243
1990.2648195126762,2511.4086481749996
2008.7752764847282,2498.71005346212
2012.1337326549865,2475.4469329516587
2003.838204678328,2521.483258683841
1994.3888506217943,2530.7929564511965
1991.8312039654359,2529.6221236715814
1977.48070203121,2505.049078979496
2015.6059470118955,2508.704439291799
2019.9626745407552,2516.505422684683
1973.203770489089,2506.470057363716
2022.3459458912123,2477.193382468073
1993.0687972741393,2519.0157348753846
1969.7644119616496,2489.000658994729
2007.6623676071072,2525.74520018548
1988.849874855918,2493.0224037324947
1984.6676371342999,2521.3386695125023
2006.521176932458,2490.6328415297307
1988.2303559879363,2511.070964730069
1994.7920478800559,2475.476018547959
2016.1973589873514,2485.041873613165
1987.4281774960534,2525.3831404410635
2003.1522446401466,2499.843805289326
1990.6325764717158,2514.0590601661634
2000.3720466649797,2479.51921738694
2003.2652392830428,2514.8879384060174
1999.123439017546,2488.0472097233046
2023.7105098863176,2486.6530174929635
2016.7226302498289,2483.5094332991785
2020.4366091074776,2519.089786993088
1999.8735385703862,2528.9508537820298
1999.8976252516024,2489.980153763832
2012.5089189871958,2497.0403907877594
2005.688900635659,2491.565385143297
2024.6539304927157,2533.9566351592853
1977.0540844155298,2514.2384674983114
2010.6952937449037,2523.0361911564128
2016.739825853734,2511.862626524435
2018.9586729161556,2514.179766955081
2013.3978081121254,2499.812193283646
2003.4701682751286,2510.5288918303645
2018.4396432357291,2516.455609666353
1997.8277804571665,2510.201953255145
1988.8101292359854,2491.5830715228412
2012.7887540515292,2516.6506949315144
1996.183878158209,2497.1265784828893
2008.3888229253025,2467.6117296086295
2014.0315478356567,2492.761047396484
1997.6773383831626,2507.904023698562
1989.2529301378677,2506.514147663216
1992.4663081425033,2523.1500842349255
2006.2990439934306,2479.16249178841
1998.7095888094377,2500.14792599557
1999.608390536996,2501.5609161802327
2013.5959041174208,2479.298744398973
2016.0828110060056,2520.779667477925
1993.8919105684229,2492.8469090410927
1999.448785278885,2491.0073477326537
2032.740573101248,2486.751413161931
1991.105006944919,2489.1993878240987
1988.1209669557645,2495.848595845174
1995.3388742127045,2488.645625935251
2016.8788959818273,2490.6933602708164
2007.9314891840331,2518.7297698847256
1982.0551016200102,2468.458581323672
2011.5786019100883,2493.770889254302
1983.2784834530962,2489.3717937009947
1998.2099319610895,2513.5271676264997
2014.1269074904176,2501.4516876429984
2012.8441416732,2486.7593859850012
2001.5713866099768,2519.845514780892
2012.505820762669,2487.3381563294215
1995.977327555093,2491.499773110376
2012.2529093568087,2505.13161494795
1996.2484853729688,2529.5721297885416
2005.5579442742137,2508.3534594756234
2007.64955664237,2506.0159710792414
1990.7708215421003,2501.7883819955464
2017.551301280442,2478.0791497167133
2007.6565307590267,2501.616845683508
1996.454374602725,2494.3936702086944
2001.3160250804592,2490.227135700248
1989.6157075251754,2515.4296161251104
1999.2255684180934,2530.16140282794
2011.6601656276969,2509.9213495611607
1982.194130951799,2503.886445051239
2009.6073892181382,2504.5737835746804
2019.5727650303827,2522.5874764384826
1999.5477568895185,2501.032096095542
2005.5133998038714,2521.8986346178954
1990.5517460980407,2509.987346315517
2020.7326817833202,2507.7458248221824
1986.7207729729498,2489.44897919725
1985.9949186365257,2507.6111021084494
2024.3695763983192,2528.98015528187
2005.3959243082102,2509.967302368691
2020.5548808702576,2513.1126064865302
2019.534340252891,2498.115282681019
1997.0297961609795,2501.8658495879854
1992.6447055266487,2529.962588786885
1988.5362338873451,2476.810138986549
1994.667519463353,2505.84554344077
2016.6245764507455,2495.594296793515
2019.9863977319005,2518.092754601444
1994.0327891140312,2486.8455416916418
2004.9126700401841,2501.657389816813
2013.4570027999926,2500.2839728852587
1995.7826060968691,2502.587964139107
2033.9819296121661,2508.8937455764117
2002.518544535019,2500.1334057367167
1990.7312059605424,2484.516051488649
2012.0604416199642,2485.8675214397126
2032.4723138977827,2514.665524696459
1997.9899138492183,2491.1383903763526
1992.9025056446933,2491.7548152688123
2025.5842440371573,2501.057458260993
1984.107921237884,2492.418766387432
1995.6340113544966,2490.9052335383326
1991.390650000138,2520.2309962289623
2000.6316200887006,2505.0195682264043
1987.8187685554644,2492.9468291312073
1985.647827070127,2501.446796727324
1999.434632485432,2514.8881537514285
2009.301502001492,2492.4739914244656
2019.293805641997,2504.9332532644203
1993.3461707617075,2490.4431082257397
1987.9879916004074,2504.315886248803
1980.1484051007083,2484.317993420707
2015.833139033369,2506.595409901552
2005.9206529533194,2466.393478100857
1989.772721893865,2490.106118153571
2002.5741599479586,2514.672093122737
1993.7173729751696,2503.6448732993495
1989.3206540164917,2480.7268262487837
2024.042613376096,2527.985019485301
2004.012355881911,2499.569372810883
2002.2805452831633,2476.765253000674
2002.436588513793,2492.1482721066864
1973.5830813518342,2532.968753635718
1978.883992797957,2472.4980776619736
1993.698695825897,2486.203965105662
2011.2348614937714,2465.1111231877826
2002.6366495816465,2506.9402079901006
2001.1308675900361,2491.4036405180073
1989.766912415068,2485.053752725709
2006.7731970784093,2500.9865418257787
1982.5037418286968,2513.1116081502646
2006.0278747013958,2517.8504492816814
1996.0966353464814,2486.455419362944
2006.4586781996334,2502.344495365453
1997.88670220411,2504.9884650560643
2008.2794807462628,2495.9909692357623
2000.5219304607265,2492.4929497395306
1995.5883711791662,2491.0130078435127
1987.0102014082074,2513.1536254354696
2006.3306764932404,2496.9072912128877
1995.1485900533364,2502.080793393851
2003.7319040314087,2497.9036772489803
1987.3389616719858,2513.4352925221756
2000.1620405981146,2486.729753387297
2000.8326616306372,2481.7883551121135
2004.898755411255,2514.957181616899
2007.9934933547088,2511.968232514514
1988.6984775307913,2519.886158376802
1975.776151629546,2476.2510643424844
2010.5413796404769,2540.263419192919
2001.4664705513314,2499.904691115988
1987.480438523139,2504.06319933658
1993.083035079222,2505.77488138769
1988.5517788763063,2505.1039860261035
2008.4556426463425,2477.972457091646
1993.871943078569,2508.023083540962
1998.5598494730903,2505.633632818346
2012.0030693360536,2480.7307157746873
2007.8705164024934,2493.585548873064
2023.8606937767715,2490.004695042684
1995.4769155285005,2508.2117859112245
1996.3621913185193,2527.4226658160665
1987.3988334983187,2489.046345284262
1998.205805044857,2480.6569046956565
2009.50976282311,2474.559132659748
1986.6544875104726,2507.6418658599905
1993.9473321867413,2505.741500311277
1992.1097818449034,2528.9211593128593
1992.7750729910508,2508.7423827681623
2005.5622119514753,2463.9823521435255
1993.3571822874953,2509.13722840152
2006.1616657525371,2490.8584139051127
2012.1463380433413,2491.744279456492
2000.143580490901,2489.551284512645
2021.6638964175659,2490.1386552413733
1996.9520987716305,2470.3683995343436
2028.0770718006913,2487.8067309002413
1992.7889805596994,2480.919566473976
1971.4984989145576,2498.39917974853
2017.7788025164084,2491.088382453594
2002.8800145791508,2500.399811705559
2007.7962075928303,2502.2443274500993
2001.3751803690589,2481.949033175134
1978.412600666828,2508.037793043094
2008.351324066168,2528.9372582540323
2034.6236492674839,2479.22753255756
1983.7551295046126,2487.481318452967
1986.925155143835,2520.4583258690895
2002.0136685419914,2508.7545489524787
2025.910141338631,2476.4840146529227
1987.6875402345227,2475.3883497831966
2007.7775205774512,2516.5560722185905
2003.7057401438356,2491.1686884108713
2005.0757311612329,2478.3018094315903
2009.396376359008,2497.0921631745655
2002.3626328241508,2489.4554658825796
2007.8134039506078,2506.4975357812773
2021.4738195271993,2515.882894973029
2008.1066282880076,2491.094024727626
2015.4694466442563,2471.001285944582
2002.57421359045,2527.7383191251292
2006.0317123882317,2503.050200586131
1990.420271243693,2469.677314925127
2004.7221753840497,2497.8274636119645
1993.2798547689856,2515.051191894129
1986.692663487065,2503.105481455469
2005.239329450486,2506.785247865556
1993.159301092179,2495.7740507322583
1981.568483432872,2524.123385491746
1988.9709725313548,2531.2997990558465
1987.501622053282,2504.5552662880004
1992.6304147342985,2497.1928541126726
1985.699298694603,2479.5641687421357
1973.9388167625032,2495.126972023596
2007.4866493093668,2485.835231734938
2026.9346481415619,2499.580424024816
2010.355747744377,2511.747719379355
1988.6931490068853,2510.2363223672073
1998.124053226997,2525.672308958402
2002.62473790479,2513.903650507857
2013.4287129501467,2518.3204631969584
2005.636248739615,2510.51066482772
2020.747723894641,2488.6905198483264
1979.8193022981386,2478.4330299682597
1990.544801777871,2517.546122945369
1982.270947463931,2500.73870189128
1994.5418943504653,2511.223872711626
2002.6070519764346,2503.3544727010303
2016.2501982504157,2484.7830772169264
1985.695025938051,2499.9391101876968
2001.4286967126593,2474.2570604240805
2004.5419162245817,2486.3637510647095
2016.4437482055964,2485.7990501429113
1989.83043625359,2504.1597517030555
2000.841940406335,2501.534928372515
1985.132131462464,2494.1126221974964
1992.2016871963285,2501.81927768501
1992.662241704506,2496.134170713917
2002.220448268522,2513.009928511461
1993.7019332179318,2501.9728775192043
1979.1721766796425,2523.2280760918848
2000.542583516291,2501.88625589784
1977.8377632532702,2505.253952681243
2003.2203014528936,2516.293632188139
2004.033798852457,2503.624208563543
1979.430550308275,2499.676542952524
1979.5884998132005,2520.617281993014
2020.090884208329,2527.2675386043006
2014.922343580436,2510.0483503758164
2003.867886574889,2495.19332267957
2002.175262134301,2508.8994951544055
2001.9436636271505,2491.8064944016182
1989.5092710491922,2478.428263724251
1996.1280944882703,2498.222914310281
1992.134518054864,2472.264287195295
2012.8601667700498,2475.876317657196
2000.8002618994544,2503.4981439201833
2014.0999086365546,2482.5487793039524
2015.361833408458,2502.7634325308436
1985.8794534259005,2522.1603209578516
1991.6475323684372,2506.5211249461586
2016.1859334418643,2489.809966928374
2006.5317540544947,2485.3160606030965
2005.0644513341672,2522.5525144585636
2021.050824054064,2501.5373686962257
2022.2213276223158,2480.7174510574614
2011.9523383734518,2496.2868719440025
2006.9240787489432,2498.7768027986
2010.5982379099719,2519.585369548392
1999.588229409895,2501.3362944974815
1991.6762738115392,2490.9422190529144
2017.7016603652874,2483.348507122304
2006.975569390913,2504.1459458263403
2008.0050948332157,2521.371680083841
2015.8332390965463,2541.128750695
2017.7212384494233,2486.1458394593296
2012.5599116740486,2495.595705985077
2006.2358153399343,2499.4651311102607
1998.2679720017852,2509.925573638893
2013.203519650892,2503.0684380603598
2001.0558407775468,2474.156602695619
2016.245808184601,2489.6070763942894
1995.5725463046783,2521.1556421966347
1997.5145220043594,2513.9682885917045
1969.1745971737785,2482.054560491134
1995.3257708145393,2489.6448911365824
1985.0624798619351,2511.361700623184
2017.252376311485,2510.4481971198006
2022.5436527680322,2490.324094217981
1995.2327558689099,2481.094322069696
2006.7110078726114,2504.2211028154998
2012.6647462035255,2489.9178170550335
1983.2561699707098,2476.0215484707487
1987.5631996099503,2513.5309656072764
1993.283801386929,2508.1602343155437
1999.7365589094472,2508.6052658282456
1979.2428153494418,2538.5672600203807
1993.5958038755493,2508.435127914799
1978.7718412326597,2501.409254662756
2008.6878247075435,2488.4861819841144
2006.4361673314636,2523.430361503564
2010.6881102552945,2468.954305523091
1995.6614743138268,2511.9879940789006
1985.5637582648346,2484.9795747366907
2009.2228204930907,2480.1019436877714
2019.3411051234393,2508.2179375424034
2002.2662903505425,2515.2720103941692
1996.1939515823183,2508.60816846944
2009.1822370944026,2478.8341774052137
2009.1599116608534,2490.729852576075
2012.692312496636,2486.4102558103414
1993.4211945479733,2518.101439641053
2006.4773386805962,2499.029388268538
1985.579792847172,2496.0264473058246
1976.3711699615887,2496.3315757534524
2004.18535334791,2500.4210436023195
2007.60554925635,2490.7578276796316
2001.9870823808064,2502.4017761883315
1983.0924141957476,2464.4371165923153
2015.5702246703977,2506.891207821593
2006.176129065243,2478.547001131365
2001.7043401587132,2496.3063397429833
2019.6732301971344,2505.0445555259244
2012.4574851456139,2521.335997821261
2016.9679787034704,2500.765453613682
2000.625015995016,2481.4801161801406
1990.0790876863364,2518.612032954262
2004.8704549793374,2466.7012885304534
2017.1990508054214,2464.306195098096
2000.29146516821,2486.739124412291
2001.7723580249697,2499.836334918021
1986.793695961262,2493.231493518219
2012.1245756487988,2503.6039989767796
1991.4295194365402,2467.719574940113
1999.1627612363873,2493.099760511048
1991.0282430993136,2521.405482091589
1989.102180714195,2507.40187612702
1990.0194103386616,2506.001567807072
1976.4552588288511,2497.1104148132554
2000.5765382526768,2482.8221358307937
2007.9831144651337,2512.066103874713
1992.191438097219,2497.1258385612155
2020.1854134885896,2483.0894398820788
2001.1874544094392,2476.398194316161
2004.7733080478174,2488.453978627423
1991.9030743172898,2508.8912256615226
1970.7471192766081,2486.5732013477277
1990.0375481250232,2490.7683044963646
2000.4406097887488,2500.9234803427685
1999.388743459553,2507.5909036230005
1997.8119951355643,2495.909694406899
2005.746675094467,2519.4731416681316
1988.8118544191443,2491.359461441342
1988.960103004076,2497.769361345909
1999.4688074104968,2505.9884254864432
2028.2701040828333,2534.5225830815702
2008.8595699216305,2488.438575910779
1995.2299258916687,2514.739597886415
2014.1644810748287,2492.471820963181
1971.4500999613124,2515.0738689851055
2003.7640783246761,2458.158372052753
2000.37022297136,2505.052701796101
2014.3598873254057,2502.9901382810876
2002.9647714096743,2507.996456515627
1994.5102583196438,2501.003513117439
2002.0532229658238,2485.7484891043887
1998.0647973314274,2492.983098211809
2000.2804381359554,2481.1743279689213
2011.9978061165693,2500.481012711938
2001.7553155714972,2503.5656590486124
2005.3986410495781,2474.6031363099564
2003.8579807032238,2486.0997232368672
2015.2756065110304,2493.412991111688
2010.290049614456,2483.4951143191615
1988.8047728427578,2491.55927237976
2001.2162693269522,2492.087679487983
2009.7317166693003,2505.5979441652066
1988.2512170201671,2517.978597511322
2007.124665572626,2480.475449518416
2011.2022419107404,2489.4795573376487
2007.3959653558425,2508.295172966765
1984.7917056141366,2510.0822369996267
1990.4815387118329,2495.0733160398595
2000.8053450637594,2528.7326934373364
2001.9580470391973,2474.1114878490357
2005.562968066495,2517.8635994093156
1998.363051435721,2486.377474130535
1979.2058981931254,2488.7865141449684
1988.881375824182,2507.0101966337993
2014.1486945745453,2485.470198882387
1980.6545567842077,2487.4089338289173
1991.4262238253043,2497.095082346106
1964.9523958772597,2499.648934455026
1999.9654514701942,2485.707677060656
2011.4721369334043,2522.581581998625
1991.9833506765247,2491.509090758874
1995.2260686967059,2490.713867721692
2016.7528989263312,2480.7426840328253
2007.7618366696524,2487.8465760053673
1978.8503731695587,2495.4490886122167
1994.2949129003166,2494.91851733829
1992.0592875934383,2517.5291561185386
2015.7051365455418,2488.189879337353
2025.6632367100347,2514.38897839983
1995.0514138135306,2504.381812989586
2000.6854092385497,2469.5397022961015
2022.5243405121814,2470.092915504208
1999.412370775359,2511.43253058166
1999.5118562616888,2492.439666188567
1993.4503954445033,2503.0773958490017
1992.6652463549215,2489.091892057366
1991.7417188491236,2489.2134881752527
1997.189480249611,2507.773021022409
2004.1767088250083,2502.175923035142
2008.8948293926885,2491.275955132601
2018.1854420082063,2505.3651201843486
2001.5402074339415,2505.120331503862
2005.1740738241133,2485.824580545436
2002.5212615833077,2512.9106017527984
1966.7170617390666,2510.4151609657815
2016.2041917112435,2488.1314673860097
2001.3865588961864,2493.6613653578574
2011.1516419680352,2516.473489575672
2004.9249641687134,2499.5559571677722
1997.1873975877038,2472.214737614031
1985.355338693027,2512.4309820694875
2010.693136624795,2480.8553935001096
1989.6301034420576,2512.484661708935
2016.4322822299976,2487.3910257787675
2032.2691916873596,2518.577602036624
1970.9141705864693,2510.885610612216
1997.8091722737593,2503.8366180053513
1985.1590606082086,2509.8049278613826
1974.8161918474952,2508.9610052434778
2007.276914012617,2503.1214590666495
1989.0348344822632,2480.0213784452017
2001.6541862064782,2478.3073331811684
2000.6356146536205,2496.8497518433514
2007.1485214919057,2493.9455918995995
1999.0953271343053,2488.7077833001626
1988.7804407288609,2507.013958058275
1998.248911254042,2501.2678422887598
1973.8499235972954,2505.391143174614
1987.3869209160764,2505.881382690499
1992.6446089892966,2488.9549507463244
1993.367093224679,2502.2444358828925
1993.9381367553378,2518.126013586593
1992.4445448270542,2462.676536110972
2020.2075292104246,2498.0073541554675
2003.5577776546033,2506.4318097623313
2014.0042736053106,2489.802295574828
1998.0086871194378,2510.4134971240906
1997.72820637993,2511.08441376559
1999.6315822264137,2494.9684898904097
1974.448821289357,2489.503203677084
2005.1350681576282,2510.6031506695454
1997.4146579481683,2473.229310965311
2002.0419015512566,2487.8801852615456
1997.3836048634375,2525.933393131383
1982.2157144855478,2505.6624554608543
2011.807506692478,2508.6765354693716
2010.779471288516,2492.680656127929
2004.921637291358,2491.0879158055127
1997.515265623775,2500.284164476989
2003.1328866569409,2479.7227851017606
2002.1756746807473,2484.012773948006
2013.1344836525411,2492.6652430115805
2012.4368949714783,2478.1034762195527
2000.153637364715,2496.1008422205005
1985.7774188491724,2499.0645033018677
2035.977893712668,2492.94543478412
1999.616714812131,2489.1239543990887
1994.6462858753582,2484.6690041978513
2007.7725899343288,2514.1530626417684
1990.6394330898036,2527.164814231422
1990.4275436485257,2481.6566599405382
1987.3163814162128,2490.9555763078206
2004.5127585057428,2481.2456166099996
1991.0781343629938,2513.822068679906
2002.90985572891,2497.0309704305528
1993.5485139360933,2513.502228689536
1999.6603547783325,2507.6303837334335
1990.5020169680618,2498.7466755670284
1991.1609149702736,2505.4594774875927
1989.2715243037753,2510.9382052480646
2003.4351454141538,2485.372804845831
2000.9954279650674,2510.742370317135
1982.2765021918412,2538.243764157888
1993.6964486150612,2517.4845681322295
2006.838277053079,2490.0327926748446
2010.1804356974774,2488.7009450720852
1982.9615949962158,2502.4166619360744
1983.3963037498372,2486.382203134624
2012.5983568262684,2524.883336887896
1987.191605868598,2484.826118932886
2000.9811484571424,2496.8839765668467
1987.0041818524476,2505.3941684908477
1965.5814197131838,2503.1945301134087
2003.074175905402,2512.2138830059857
1989.8503742501289,2481.133603379356
2008.0863682203096,2483.256657750663
1987.041722141625,2502.2172576705675
1976.3763970592688,2492.666470525659
1997.0643081857104,2474.172531467505
1991.8416618060542,2483.7810079826336
1996.65866685082,2500.2149624032754
2006.4638673707075,2495.772764075424
2007.048406449848,2487.478226895556
2008.8800310354086,2521.362704727682
1997.4349521181919,2508.0100413989067
1992.594959545403,2481.3070243677726
1983.4148494801525,2502.207451593896
2010.6194720983908,2481.2556639915388
2000.374044970039,2518.3086421812422
1991.5136213730525,2479.4480172982467
2007.6568702827103,2499.521215950209
2001.4346115369392,2500.0884180792327
2005.5750802433197,2476.9611055837095
1996.7684565278084,2517.659567542243
1997.077852423633,2501.614542872418
2011.6313908928144,2495.7049024871876
2001.7963741091821,2501.668427580679
1991.0678291709812,2504.4986654225418
2009.302306817477,2508.382504719431
1984.1936672557779,2472.3908275744734
1997.7058279205912,2484.006008573212
1989.7646301449026,2530.3548366659024
1986.4442867455698,2464.520478045926
2010.559334654516,2483.7015979202433
1994.5819250944392,2514.419947867431
2011.3871152889726,2485.634943760352
2006.0843028739266,2473.4336842854855
1985.629423325947,2532.845446430531
1991.5560428584479,2493.602715801812
2014.0845567289414,2519.214845252571
1978.081737895142,2507.3932053518442
2008.269565579893,2499.1523198116456
2007.5025730125394,2514.4983596773245
1991.3451101714577,2481.5261764939023
2015.3333333616818,2490.356640493705
2013.0097571764688,2500.056406643366
1983.1080247761745,2467.889726748164
2003.5999355884207,2505.8260450147977
1976.8819063606504,2471.6903556787156
1996.2737387096076,2496.3762157454516
1992.681123164481,2510.6874990401757
1999.4284832721098,2484.798546498334
1998.7912277149405,2487.1974409222244
2001.3792870640702,2494.6483699159558
2027.0103895095663,2499.6161664787605
1987.0599342124,2490.065504365823
1993.7858189475328,2495.531137214204
1994.3317189458605,2501.4276591699618
1998.0036563631456,2514.394487644718
1984.1704421240568,2488.8062093073163
2005.541545663128,2522.5529344213905
2001.6232197689485,2490.42062279609
2025.3612278790072,2526.950241526396
1992.1147585215351,2472.961472594587
1991.8215279810984,2529.3812377017607
1987.6954902692528,2514.5031621271123
1994.6249777294165,2472.889688680354
2011.01607797531,2511.286273987071
2007.4023839914387,2477.411559491021
2018.1552264449374,2490.35497425905
1995.8786116337794,2483.9099431779923
2000.9086612427238,2459.22933043232
1990.7463554774756,2499.4733360329615
1997.650117356773,2512.627253888727
2009.8653621742121,2498.076239425967
2008.0781126017707,2516.6465294068444
2013.5410426856222,2525.557608967966
1979.044000721255,2511.6432350603486
2001.40961778354,2512.4643657803795
1997.800294252958,2479.386067954401
2002.8920168051986,2498.367981652172
1988.9320971526838,2488.363564093853
2019.1766289525867,2486.0440422731554
2007.8226796845383,2506.6602477732317
2020.3590508855223,2480.2118091125817
2021.0434188456707,2521.6453684844537
1978.0702380949895,2491.0377167443194
1993.4022528153455,2489.102021747857
1993.3060447800362,2494.324337267672
2003.4868772041946,2488.869272130148
1997.0447043882584,2494.2201153343153
2020.995434206252,2512.931112908556
2007.47173111863,2474.792336474258
2021.5237456592777,2504.2194901435314
1987.9235795521531,2519.7931432599266
1980.5235714755297,2487.1493464129967
1988.7113324559427,2506.982878258873
1999.2778727505688,2521.797601938764
2013.20453929212,2475.488549544052
2011.2870001316644,2529.984429211083
2013.2317373618728,2470.0653720778473
2004.15850644371,2480.4929715499366
2018.8228181258596,2483.276773586165
1976.9908325996898,2514.9135923413573
1991.010549588071,2494.3868023355944
1999.4567510243899,2497.264431912911
1979.4095337644328,2498.6667249892485
1991.185804158173,2513.526835472672
2013.3885418471639,2508.499195584544
1998.3350693666732,2526.1275970922143
2000.5223494859533,2518.594621641649
1989.6947424453717,2500.636338248345
1992.0621648618933,2501.9553709697893
1993.2850152023482,2473.6260379396967
2002.1181091704236,2507.499690249369
1974.1603939181653,2517.9902130133114
2004.0158752522202,2486.5262536437763
1996.650192699708,2522.1519985332434
2000.3804186730174,2509.790038995784
1984.7018733965308,2481.551734904348
1993.4183190976312,2461.667778272932
2013.5796638713873,2499.0289784475235
2006.9046577875547,2502.023907945336
1993.3713796926859,2501.0668826995466
1975.5944786934924,2476.390133679766
1998.0676457402737,2478.075068164779
2008.8571421422355,2494.175721937151
2012.8581618875755,2506.5803493142607
1998.8891954296141,2543.6855901856047
2018.6547204797694,2475.00583130662
1987.972507927938,2518.8189322849
1982.4134269646624,2499.8424021543988
2000.0463176771993,2487.786725644896
1991.8820632726784,2447.5874750448324
1988.3747465884335,2497.1983379453045
1996.5801098942284,2517.520290895636
2004.0240326427006,2503.2840019574282
1985.8847095975805,2514.5852689898525
2022.3406352012469,2496.620459346177
1998.9128555525187,2519.518378088592
1986.0117246398183,2483.610677067632
1997.4788303035818,2502.4755563438343
2017.4090465907764,2492.0935468515186
1990.91755401833,2499.108229046713
1993.9512995884554,2489.0496021562753
2019.2805138247356,2538.73216625758
2008.7338242773358,2490.336325650969
1990.7787024941356,2488.9891456317937
1995.0701668372399,2514.99087825491
1988.2755443631895,2503.822517312267
1991.147742308027,2494.6094913840757
1989.1767757437087,2523.9638775368044
1984.3340274146776,2503.017211790471
2034.1600615724485,2469.922700073485
1996.1458885141208,2498.887108098814
2008.8411448320232,2512.814200855868
2015.6186486318104,2494.666645944382
2005.5949293001142,2501.0994840651715
1994.5246545558666,2505.833922119469
1991.0300638889423,2512.2980416780765
1998.1731257138733,2498.2533318686396
1997.7047551540415,2520.3744048555764
2000.2347104650134,2512.6315171759525
1999.4773262768174,2494.1278398049235
1992.1161272214968,2496.307621461852
1989.942229722227,2496.4854053062845
2011.431983605536,2488.9350215550376
2009.743295148616,2508.2205425266006
1997.694382656666,2505.1249444202294
1995.7052352718156,2489.9793220738356
1998.3620694031815,2512.551386067582
1988.4159860885243,2489.764679246877
1995.4108887772068,2495.3980073538432
2001.3126368503927,2504.8122372631315
1985.838846413594,2510.6558906373953
2026.918682602035,2518.7998254528347
2015.4606397841103,2509.536377128264
1977.947786459029,2524.468039452796
1997.181688701668,2506.3365750982043
2018.0485864331708,2475.5833865634045
2014.083716631907,2483.5189737924316
2000.4764779896216,2494.9849108385756
1991.2435756485756,2504.8780411417465
2002.6964838077809,2527.3030431928214
1989.9110456037872,2511.1118337669764
1985.0787839175437,2517.0745334547173
2020.9068178822793,2513.8769171941844
2005.0478219543033,2492.5348302576485
1991.5930581572716,2533.740023373241
1980.888635125414,2519.2716910802305
1991.6494604610552,2502.0006561579553
2003.5213420166722,2474.797515314148
2020.3113415366377,2485.2168382439736
1998.238836723426,2493.941720302376
2010.2484850163664,2508.727092812525
1999.6805053324877,2486.294108116319
1967.949168909328,2492.735800801592
2006.539307045664,2507.6189735628577
1987.7441849748327,2513.995273684145
1996.4578520328337,2491.566729990114
2001.2825110208928,2522.917506892312
2001.27330666924,2510.953646858738
2005.751275488244,2498.862567172065
2004.3802990790882,2500.252961108414
2001.682106856852,2496.5706383918014
1991.86863678596,2520.820685265064
2001.2092113746792,2504.351068178234
2021.1864594498168,2489.222530720897
2012.8503348747922,2507.5902325938064
1998.884482459994,2493.3677915594053
2015.5754244942937,2499.4763289699677
2000.7733486805103,2482.1253979962285
1980.083412599061,2508.208878013872
2001.5518737552277,2489.9997344198073
